_type,address_city,address_full,address_state,address_street,address_zipcode,area,area_unit,broker_name,currency,detail_url,has_image,id,image,lot_size,lot_unit,num_baths,num_beds,pets,price,rent_per,spider_name,status,tags,time_scraped,url
PropertyItem,Norwood,"4129 Huston Ave, Norwood, OH 45212",OH,4129 Huston Ave,45212,1148,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/4129-Huston-Ave_Cincinnati_OH_45212_M47467-42011,TRUE,4746742011,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4704,sqft,1,2,null,165000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Cincinnati,"5641 Abbottsford St, Cincinnati, OH 45212",OH,5641 Abbottsford St,45212,390,sqft,"Reinvest Consultants, Llc",$,https://www.realtor.com/realestateandhomes-detail/5641-Abbottsford-St_Cincinnati_OH_45212_M33748-38679,TRUE,3374838679,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5663,sqft,1,1,null,75000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4232 Franklin Ave, Norwood, OH 45212",OH,4232 Franklin Ave,45212,1580,sqft,Griffin Downey Real Estate,$,https://www.realtor.com/realestateandhomes-detail/4232-Franklin-Ave_Cincinnati_OH_45212_M47262-83008,TRUE,4726283008,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,8625,sqft,3.5,3,null,299900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5133 Hunter Ave, Norwood, OH 45212",OH,5133 Hunter Ave,45212,1949,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/5133-Hunter-Ave_Cincinnati_OH_45212_M43555-61413,TRUE,4355561413,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4008,sqft,null,null,null,249000,null,realtor_property,For Sale,New,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5717 Warren Ave, Norwood, OH 45212",OH,5717 Warren Ave,45212,1014,sqft,"Comey  Shepherd, Realtors",$,https://www.realtor.com/realestateandhomes-detail/5717-Warren-Ave_Cincinnati_OH_45212_M42751-04243,TRUE,4275104243,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3485,sqft,1,2,null,140000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"3939 Elsmere Ave, Norwood, OH 45212",OH,3939 Elsmere Ave,45212,2505,sqft,Kopf Hunter Haas,$,https://www.realtor.com/realestateandhomes-detail/3939-Elsmere-Ave_Cincinnati_OH_45212_M45258-29503,TRUE,4525829503,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7579,sqft,2.5,3,null,249900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"1939 Elm Ave, Norwood, OH 45212",OH,1939 Elm Ave,45212,1530,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/1939-Elm-Ave_Cincinnati_OH_45212_M46477-63667,TRUE,4647763667,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3267,sqft,1,2,null,90000,null,realtor_property,For Sale,New,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5609 Warren Ave, Norwood, OH 45212",OH,5609 Warren Ave,45212,1620,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/5609-Warren-Ave_Cincinnati_OH_45212_M42545-33443,TRUE,4254533443,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3006,sqft,null,null,null,149900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"1827 Sherman Ave, Norwood, OH 45212",OH,1827 Sherman Ave,45212,1674,sqft,Re/Max United Associates,$,https://www.realtor.com/realestateandhomes-detail/1827-Sherman-Ave_Cincinnati_OH_45212_M47129-79067,TRUE,4712979067,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6490,sqft,2.5,3,null,374900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5610 Homer Ave, Norwood, OH 45212",OH,5610 Homer Ave,45212,974,sqft,Plum Tree Realty,$,https://www.realtor.com/realestateandhomes-detail/5610-Homer-Ave_Cincinnati_OH_45212_M43699-08801,TRUE,4369908801,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5924,sqft,1,2,null,155000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2046 Dale Rd, Norwood, OH 45212",OH,2046 Dale Rd,45212,1421,sqft,Cutler Real Estate Western Hills,$,https://www.realtor.com/realestateandhomes-detail/2046-Dale-Rd_Cincinnati_OH_45212_M43255-62329,TRUE,4325562329,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4966,sqft,1,4,null,195000,null,realtor_property,For Sale,New,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2356 Harper Ave, Norwood, OH 45212",OH,2356 Harper Ave,45212,2182,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/2356-Harper-Ave_Cincinnati_OH_45212_M49847-30054,TRUE,4984730054,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7536,sqft,3,5,null,269500,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2414 Shanmoor Ave, Norwood, OH 45212",OH,2414 Shanmoor Ave,45212,1810,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/2414-Shanmoor-Ave_Cincinnati_OH_45212_M46376-64597,TRUE,4637664597,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4443,sqft,1,4,null,314900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2023 Maple Ave, Norwood, OH 45212",OH,2023 Maple Ave,45212,1619,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2023-Maple-Ave_Norwood_OH_45212_M44630-73656,TRUE,4463073656,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5663,sqft,1.5,3,null,219900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"1941 Maple Ave, Norwood, OH 45212",OH,1941 Maple Ave,45212,1628,sqft,"Jordan, Inc.",$,https://www.realtor.com/realestateandhomes-detail/1941-Maple-Ave_Cincinnati_OH_45212_M46847-31482,TRUE,4684731482,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,9409,sqft,2,3,null,199900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5334 Warren Ave, Norwood, OH 45212",OH,5334 Warren Ave,45212,932,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/5334-Warren-Ave_Cincinnati_OH_45212_M43968-52077,TRUE,4396852077,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3311,sqft,1.5,2,null,130000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Cincinnati,"2731 Silverleaf Ave, Cincinnati, OH 45212",OH,2731 Silverleaf Ave,45212,1228,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/2731-Silverleaf-Ave_Cincinnati_OH_45212_M34333-08942,TRUE,3433308942,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5009,sqft,2,2,null,237500,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5609 Rolston Ave, Norwood, OH 45212",OH,5609 Rolston Ave,45212,1200,sqft,RE/MAX Preferred Group,$,https://www.realtor.com/realestateandhomes-detail/5609-Rolston-Ave_Cincinnati_OH_45212_M43509-03170,TRUE,4350903170,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3006,sqft,1,3,null,175000,null,realtor_property,For Sale,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5306 Waltella Pl, Norwood, OH 45212",OH,5306 Waltella Pl,45212,1174,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/5306-Waltella-Pl_Cincinnati_OH_45212_M44810-73106,TRUE,4481073106,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6795,sqft,1,3,null,200000,null,realtor_property,For Sale,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4515 Walter Ave, Norwood, OH 45212",OH,4515 Walter Ave,45212,1763,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4515-Walter-Ave_Cincinnati_OH_45212_M44316-95733,TRUE,4431695733,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6055,sqft,3,4,null,274900,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5118 Globe Ave, Norwood, OH 45212",OH,5118 Globe Ave,45212,1984,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/5118-Globe-Ave_Cincinnati_OH_45212_M40970-08224,TRUE,4097008224,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5576,sqft,null,null,null,165000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Cincinnati,"2704 Oakleaf Ave, Cincinnati, OH 45212",OH,2704 Oakleaf Ave,45212,1257,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/2704-Oakleaf-Ave_Cincinnati_OH_45212_M34085-64357,TRUE,3408564357,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6926,sqft,2,2,null,189000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4317 Ashland Ave, Norwood, OH 45212",OH,4317 Ashland Ave,45212,3686,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/4317-Ashland-Ave_Cincinnati_OH_45212_M45649-58743,TRUE,4564958743,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6970,sqft,2.5,4,null,450000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2136 Quatman Ave, Norwood, OH 45212",OH,2136 Quatman Ave,45212,1434,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/2136-Quatman-Ave_Cincinnati_OH_45212_M43259-72255,TRUE,4325972255,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7579,sqft,1.5,3,null,300000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4110 Wood St, Norwood, OH 45212",OH,4110 Wood St,45212,2076,sqft,Sibcy Cline - Northern Hills,$,https://www.realtor.com/realestateandhomes-detail/4110-Wood-St_Cincinnati_OH_45212_M47233-01733,TRUE,4723301733,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3877,sqft,2.5,4,null,275000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"1964 Cleneay Ave, Norwood, OH 45212",OH,1964 Cleneay Ave,45212,2192,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/1964-Cleneay-Ave_Cincinnati_OH_45212_M47762-56637,TRUE,4776256637,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,8756,sqft,2,6,null,345000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4514 Forest Ave, Norwood, OH 45212",OH,4514 Forest Ave,45212,1748,sqft,Sibcy Cline - West Chester,$,https://www.realtor.com/realestateandhomes-detail/4514-Forest-Ave_Cincinnati_OH_45212_M44610-24029,TRUE,4461024029,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3615,sqft,1.5,3,null,215000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5325 Rolston Ave, Norwood, OH 45212",OH,5325 Rolston Ave,45212,1515,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/5325-Rolston-Ave_Cincinnati_OH_45212_M44169-38420,TRUE,4416938420,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3354,sqft,2,3,null,170000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2270 Adams Ave, Norwood, OH 45212",OH,2270 Adams Ave,45212,2237,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2270-Adams-Ave_Cincinnati_OH_45212_M44821-16553,TRUE,4482116553,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7536,sqft,2.5+,4,null,235000,null,realtor_property,Pending,,2022-03-31-20-56-06,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"3852 Burwood Ave, Norwood, OH 45212",OH,3852 Burwood Ave,45212,2374,sqft,Plum Tree Realty,$,https://www.realtor.com/realestateandhomes-detail/3852-Burwood-Ave_Cincinnati_OH_45212_M46587-19854,TRUE,4658719854,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3920,sqft,2,4,null,359900,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"5252 Rolston Ave, Norwood, OH 45212",OH,5252 Rolston Ave,45212,1200,sqft,"Reinvest Consultants, Llc",$,https://www.realtor.com/realestateandhomes-detail/5252-Rolston-Ave_Cincinnati_OH_45212_M43861-94018,TRUE,4386194018,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3354,sqft,1.5,3,null,199900,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"3961 Spencer Ave, Norwood, OH 45212",OH,3961 Spencer Ave,45212,1580,sqft,STAR ONE REALTORS - Anderson,$,https://www.realtor.com/realestateandhomes-detail/3961-Spencer-Ave_Cincinnati_OH_45212_M45265-37556,TRUE,4526537556,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3746,sqft,2,3,null,269900,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2517 Lysle Ln, Norwood, OH 45212",OH,2517 Lysle Ln,45212,1662,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2517-Lysle-Ln_Cincinnati_OH_45212_M49724-32293,TRUE,4972432293,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5532,sqft,2,4,null,250000,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Cincinnati,"5740 Glengate Ln, Cincinnati, OH 45212",OH,5740 Glengate Ln,45212,1452,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/5740-Glengate-Ln_Cincinnati_OH_45212_M33513-61135,TRUE,3351361135,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5271,sqft,2,3,null,349900,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2625 Robertson Ave, Norwood, OH 45212",OH,2625 Robertson Ave,45212,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2625-Robertson-Ave_Cincinnati_OH_45212_M44273-39316,TRUE,4427339316,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.35,acre,null,null,null,499000,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4340 Ashland Ave, Norwood, OH 45212",OH,4340 Ashland Ave,45212,4298,sqft,ERA Real Solutions Realty,$,https://www.realtor.com/realestateandhomes-detail/4340-Ashland-Ave_Cincinnati_OH_45212_M93859-20802,TRUE,9385920802,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,9757,sqft,null,null,null,549000,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"4110 Bell St, Norwood, OH 45212",OH,4110 Bell St,45212,2526,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4110-Bell-St_Norwood_OH_45212_M46478-75465,TRUE,4647875465,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.23,acre,null,null,null,450000,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Norwood,"2112 Cathedral Ave, Norwood, OH 45212",OH,2112 Cathedral Ave,45212,null,null,Keller Williams Pinnacle Group,$,https://www.realtor.com/realestateandhomes-detail/2112-Cathedral-Ave_Cincinnati_OH_45212_M42948-55193,TRUE,4294855193,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,8102,sqft,null,null,null,239900,null,realtor_property,Pending,,2022-03-31-20-56-07,https://www.realtor.com/realestateandhomes-search/45212
PropertyItem,Cincinnati,"2422 Bluffcrest Ln, Cincinnati, OH 45238",OH,2422 Bluffcrest Ln,45238,2174,sqft,Keller Williams Seven Hills Re,$,https://www.realtor.com/realestateandhomes-detail/2422-Bluffcrest-Ln_Cincinnati_OH_45238_M44190-88992,TRUE,4419088992,https://ap.rdcpix.com/2399b99934d7f8cc17d733bfceadb876l-m1528806074od-w480_h360_x2_2x.jpg,null,null,2.5,3,null,230000,null,realtor_property,Pending,,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
PropertyItem,Cincinnati,"4861 Guerley Rd, Cincinnati, OH 45238",OH,4861 Guerley Rd,45238,2265,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4861-Guerley-Rd_Cincinnati_OH_45238_M44288-31330,TRUE,4428831330,https://ap.rdcpix.com/81a3ea4e2de593f46d7f1ac5188fea49l-b1691907242od-w480_h360_x2_2x.jpg,6000,sqft,null,null,null,145000,null,realtor_property,For Sale,,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
PropertyItem,Cincinnati,"4717 Highridge Ave, Cincinnati, OH 45238",OH,4717 Highridge Ave,45238,1197,sqft,Exclusive Realty Group,$,https://www.realtor.com/realestateandhomes-detail/4717-Highridge-Ave_Cincinnati_OH_45238_M44543-58500,TRUE,4454358500,https://ap.rdcpix.com/6059c66ba9d660b49b3b68a9497288f1l-m1368296464od-w480_h360_x2_2x.jpg,5750,sqft,2,3,null,165000,null,realtor_property,Pending,,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
PropertyItem,Delhi Township,"571 Pedretti Ave, Delhi Township, OH 45238",OH,571 Pedretti Ave,45238,null,null,Dwyer Commercial Real Estate,$,https://www.realtor.com/realestateandhomes-detail/571-Pedretti-Ave_Cincinnati_OH_45238_M92280-43037,TRUE,9228043037,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,1.29,acre,null,null,null,159000,null,realtor_property,Pending,,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
PropertyItem,Cincinnati,"4778 Clevesdale Dr, Cincinnati, OH 45238",OH,4778 Clevesdale Dr,45238,null,null,"Federle, Inc.",$,https://www.realtor.com/realestateandhomes-detail/4778-Clevesdale-Dr_Cincinnati_OH_45238_M38080-76657,TRUE,3808076657,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,null,null,null,890000,null,realtor_property,Pending,,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
PropertyItem,Delhi Township,"5007 Garden Grove Ln, Delhi Township, OH 45238",OH,5007 Garden Grove Ln,45238,null,null,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/5007-Garden-Grove-Ln_Cincinnati_OH_45238_M91412-02349,TRUE,9141202349,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2,2,null,319900,null,realtor_property,Pending,New Construction,2022-03-31-20-56-38,https://www.realtor.com/realestateandhomes-search/45238/pg-3
